repo,path,size_bytes,classification,sha256,notes
repo_b,backend/app/api/v1/endpoints/multi_location.py,2139,code,fcd3f4b9cf4bc038bb08c0182b8383d1aa1a259ebce052f73d4f09b73949dbef,
repo_b,backend/app/api/v1/endpoints/predict.py,4331,code,aa3b53d773225a96c4f330561fd3fd6d282aef9170da75c8b1c9015ef5bbb88a,
repo_b,backend/app/api/v1/endpoints/provenance.py,8983,code,846288d8ee94c2bc6ecb25ccf0515cfb7c5c45f3969fce59329753f496c5d923,
repo_b,backend/app/api/v1/endpoints/review.py,4759,code,dee1955f1f4ad3910a9865925a3da8d9fe85ce7dab596ee9b4f827c40564aa13,
repo_b,backend/app/api/v1/endpoints/risk_map.py,4758,code,57aa7a43add67b79d79e7d385752c9d6302746aa5c556078d815ee1851a7d66f,
repo_b,backend/app/builder2/__init__.py,877,code,71d2f6bd7fb51a589f4b402c9a5a346f288bcc5e808a3e055abf37db794455be,
repo_b,backend/app/builder2/abstention_policy.py,6606,code,f7b03faf2c56b5c223bbdc603ad22fcad396749341724abe82f70f8689a80b0b,
repo_b,backend/app/builder2/builder_parity_adapter.py,5952,code,cc4ab85cea3f7cf1559061fd32637e2e9a5901239f7240873c8407bd04090982,
repo_b,backend/app/builder2/calibrator.py,4584,code,d65424858a9a6045a44ad9054c37875aeaf6b40c3bb04e68997f5ad17418cbaf,
repo_b,backend/app/builder2/common_mode_detector.py,5595,code,e99d46595975dd780799619108e0752b262a3efcd7488ff6dab1c3953da24a9d,
repo_b,backend/app/builder2/compound_hazard_engine.py,3234,code,1327d536305fd6eafe11ed146ac6851c6a6718818f773c47e9f5388377f794d6,
repo_b,backend/app/builder2/conditional_calibration_engine.py,9342,code,e6e6bbdb00a44e4dc45e062f7cf2e4ff7073f740297928edb8e23c55fec4a17d,
repo_b,backend/app/builder2/counterfactual_engine.py,4904,code,c4a3364a8f5b72cf54f9c47fb54f623baf28f54a1653da00b7cc1709809b6668,
repo_b,backend/app/builder2/cross_system_transfer_engine.py,7341,code,681c1ec24d72c1dc99b0ae69f02954097de0305beab898e5d6e14bcea91148d4,
repo_b,backend/app/builder2/cyclone_specialist.py,15554,code,5c2a164e0b21f0b27b5b6a91d9b9f15d3f94904f7b7f2d031dd7e2716732810b,
repo_b,backend/app/builder2/digital_twin_engine.py,8363,code,97c9baf0277ae4356baf2a39348b0b93cc98adbd418341237d6ac706d82fecc1,
repo_b,backend/app/builder2/evidence_graph_engine.py,6988,code,e814e5cfcf826c9e4a0a90329fa96a9d1472691f3a81b470755097e9039411f9,
repo_b,backend/app/builder2/explainer.py,9886,code,b8565b231a8fef5c487b4b2e5fc49e83adf0225dbbf685901632f89f19c5826e,
repo_b,backend/app/builder2/failure_memory.py,8091,code,fafbf11b5bc37ec809ba87b9d51ceee6f54de4f3da1a63db3ef4942f94664943,
repo_b,backend/app/builder2/failure_motifs.py,9112,code,55838a76d6a4ca2a195f993269093600e395357d919feb0371a60a63fa052aac,
repo_b,backend/app/builder2/feature_adapter.py,9797,code,4e4efa84b028b219686b639de6ac38472497ca8e5e2cd016a2199dd757c8596e,
repo_b,backend/app/builder2/feature_pipeline.py,9386,code,cf111a2d20f602c7b6225bfe4920d7238f6d19661b8382e2a7ce1720696ab161,
repo_b,backend/app/builder2/frontier_engine.py,5804,code,3a54c0d7565b0a5178739ca222994b16ada8d69926f37b2b36e037b13ec067ee,
repo_b,backend/app/builder2/hazard_engine.py,10055,code,6e461d0ac156f56b4206ae9af131dd1812c2d67a260eb812ccf19479d52345f4,
repo_b,backend/app/builder2/heatwave_specialist.py,17470,code,002359cca0c02e8377363311ea3bf4b6cfea99a48d1f27d5f083e3b4bfb656a7,
repo_b,backend/app/builder2/independent_truth_audit.py,5778,code,616c0001ee81df1d30a027ddbc8543458cb2ac505d5bc16186f929550fe7c8dc,
repo_b,backend/app/builder2/instability_feature_pipeline.py,7906,code,09303fad5b0496bdd662ef814207300c6bf8ac7fa5f37f1379f7112566bcb9c0,
repo_b,backend/app/builder2/instability_fingerprint.py,11538,code,0bb36e2f61fee57328393954eb888d7ddb2694b1592b2daaf1ad99b7c40752f2,
repo_b,backend/app/builder2/label_engine.py,8460,code,b0dc30269f4ef674bc70f7035a0346e7eee9666aecba9b423e72197e27f89ba2,
repo_b,backend/app/builder2/location_service.py,12848,code,9d96cfc1007b8150f27e9d9110fe2d90cbe29278e2966f19242f6ac819911613,
repo_b,backend/app/builder2/model_adapter.py,8389,code,c04f07f63fd01011f1d49c3f282bccfd8dcb3fb77b7c9503b919275135b1d382,
repo_b,backend/app/builder2/model_service.py,8111,code,4830d906d7cede0c437088fd2145cae37c8b9eb9820bce7c9c4d408154619cc2,
repo_b,backend/app/builder2/monsoon_specialist.py,16378,code,79e0082bf59a5f4f41cacf157b9a2a33b1ef08de5dbc1b378a039ff9ccbd57e9,
repo_b,backend/app/builder2/precipitation_specialist.py,15186,code,b20bc412b0eae4b57ec71e4bfae992441db46265957495fec4600f0e7dd41609,
repo_b,backend/app/builder2/schemas.py,7312,code,740f7494520ed2b5abf9cd0b86bae8bc0e58ed0ab354f187a29c82de0ac064c2,
repo_b,backend/app/builder2/spatial_reliability_engine.py,17749,code,3a9bcc494ffbbb27239497564b918191034f125e44fc6c84033e642f798c0f86,
repo_b,backend/app/builder2/tree_classifier.py,4064,code,e9874b1556ca393b675ab38222236309cb7b2c7d5036ce1a6f25e5c4824ddbcb,
repo_b,backend/app/builder2/v3_feature_adapter.py,10826,code,7fb5a3017731ba6aa4cb3afdfc4fa9973e1fbaa5c1003253ac31a0f2354cae31,
repo_b,backend/app/builder2/v3_feature_pipeline.py,18984,code,c20177199d08fde3e9166dc5c9adddf32cafb4d6b82049a7d06044828d53cc26,
repo_b,backend/app/builder2/v3_model_adapter.py,17387,code,ab99568be76e2501de2dd94ae7ec76ce7df8e15cbf2d5f495e0ac6eeb4698eb2,
repo_b,backend/app/builder2/weather_adapter.py,4966,code,e89d22ade8dbae9e98aec4ee2488f6a84882fb41d94b0acb728c689662dbd866,
repo_b,backend/app/builder2/western_disturbance_specialist.py,17613,code,39f0bedd456b90d902f7a8a9eb6e19e7d4a09ae8c8b339f11a34c75903083815,
repo_b,backend/app/contracts/cyclone_contract.py,6703,code,9110485ef2e3307804f37faa89063b896b75756eb610a8509d431e0a885b3c73,
repo_b,backend/app/contracts/hazard_contracts.py,5883,code,899ffd2a923591bf08c61a62b502d463cec0a13dd32408ec842f73ef6238b46f,
repo_b,backend/app/contracts/heatwave_contract.py,7637,code,240deb6a58c2af07dfc124a9da54428aac4f6cd6b87ef38e6b8a615b87694093,
repo_b,backend/app/contracts/monsoon_contract.py,7752,code,f238a8450529f4a8ae56027924b7edf857cf856a6a90d6fe7ac3cb0268008318,
repo_b,backend/app/contracts/operational_watchlist_contract.py,3147,code,ea9682b51e7eb08eb9c078152bccf21c3136b6919be6a779b8be7e88be8597c6,
repo_b,backend/app/contracts/precipitation_contract.py,5031,code,9c1ce2da809ce2bce07632c33f7d043761489d46474e654405fca7a2ec3e0914,
repo_b,backend/app/contracts/spatial_contract.py,11099,code,123409e5915108a6053a6f804dc3c6dc4f546493dac1b83aa55c753ca35e5f03,
repo_b,backend/app/contracts/western_disturbance_contract.py,7913,code,fc99a82e3b05f26392b31189f8e9a6cc0fbdf0fa472153165cf0dcf439db2c37,
repo_b,backend/app/core/__init__.py,1115,code,3eb58774cbf95a45ee7f2168dce55ae413d27a2e3f073ad59ece0d2263f718b6,
repo_b,backend/app/core/audit_logger.py,4309,code,d687b11b94d5267ded90881fee4b85a1d91e32b1755e0cf881113ecc2d1a8de3,
repo_b,backend/app/core/auth.py,7375,code,b0c1db3a1563f85e6121da77af8b7f5aa929892d0cdce71a00047ed4aa97aa46,
repo_b,backend/app/core/cache.py,8854,code,56af96c9898961018f6cef772ebd23a576526bb4d4de0ca75cbd2bc3a9282cf9,
repo_b,backend/app/core/config.py,5694,code,284f9b91b6f4913435b8ddb8ea1253ee2527f8f610b856af9ab93d584a23fc4a,
repo_b,backend/app/core/error_handlers.py,3540,code,7b37e48c1fb0a4b5fd16adcf942c550cfc794fef6d02114c3cc48d28e01a03ea,
repo_b,backend/app/core/http_retry.py,6663,code,71e4d993332146a868286478a6f28adad704b24e853d6edf8d608c2bc6bc0202,
repo_b,backend/app/core/metrics.py,9433,code,ffa805f94b186114ba75f3c68c15500346aad747a1b7b47b219b7acf9bf13a5c,
repo_b,backend/app/core/middleware.py,7895,code,d85e7fd4528501b2f975bd4d045d51717386972fbf0bf727adcc046babcd69cc,
repo_b,backend/app/core/rate_limiter.py,4276,code,6d9661430d32ba44057f556b7c54a2a7abf24c8b982e39391e3968392d82e032,
repo_b,backend/app/core/runtime_compat.py,3122,code,011d8a29e1e1d84bd06ec5e20779a312ef1a859b2fcb6ff3af61a4ff66420fa5,
repo_b,backend/app/data/__init__.py,1813,code,7e8a47524ac62ec37ef138186a2807a65d20e5ba03e56b8ee0a5932132bed0dd,
repo_b,backend/app/data/alignment.py,6494,code,65a4881050a4dfe55f7279b342dd131668db1949852b2254198f2f120e80f763,
repo_b,backend/app/data/bust_labeling.py,6023,code,edfd3f77c2fc796e51b70c8fa3da64c2a7042c3b4fc9e7da5092fe4d52a26eca,
repo_b,backend/app/data/historical_pathway.py,3765,code,f380ac614dd43275ef74f2e6aa4f9ec0c12847f817a90029edecc143a2f11a01,
repo_b,backend/app/data/historical_qc.py,6164,code,fee30c0d5cab796782b384cd6c045272ac1efae61917ef288e90fb490af8e681,
repo_b,backend/app/data/license_registry.py,6122,code,0166eff30240f28f6c1486618acc589e7213d9ec5bcf0b9c2014497d863888ed,
repo_b,backend/app/data/provenance_db.py,10572,code,34d02b12bedcb99c55a8f4a48b96f705ab7cc16d895a22cf92216c1b866b4765,
repo_b,backend/app/data/qc.py,9082,code,1d32ca804f4cce2995ca942cfa9f0e7770571de6c6c59bc624510392417be4d5,
repo_b,backend/app/data/training_dataset.py,4789,code,4fb26c809e10914e242909c634a9dba0e9a93e69519ba32ea2daaac10ca6fa1a,
repo_b,backend/app/data/unit_conversion.py,5237,code,4c75da5869f4721c7184c1d2e443a80ffd4f6bff122dcdac458eac3a47761a62,
repo_b,backend/app/data/weatherbench_adapter.py,8047,code,5a7374976a3f23ea7e348a546a963f6de0af999fcf2ab1778e5fef82a34e6c98,
repo_b,backend/app/data/zarr_store.py,8121,code,f2a81ce1c41693671327353e3bd6715f1ba9b8b36ae09d2f8b64200ed2f62b2e,
repo_b,backend/app/ml/__init__.py,1035,code,87b92a069ce78f767920cd4bf410357e455fbba9e9bc28727080cddb0f12da66,
repo_b,backend/app/ml/artifacts.py,3459,code,d78fbce63785f2866ef4ee97de2b3701ab4a2ffd4787af30528f73d43193c291,
repo_b,backend/app/ml/baseline_model.py,3935,code,b0d04b1040e06ba5b5be24249e27d14b6937e3786526df37d9f0581f71920d3f,
repo_b,backend/app/ml/conformal.py,7983,code,37ae2e81eaa0b4388c7743ee26e1fc37aa5fe2b5516e3e153c54dad2b9562d1d,
repo_b,backend/app/ml/evaluation.py,11418,code,1e982f161667dc977034fdfd28b035c75c1380a9d23774b520a5b71d7b6811cd,
repo_b,backend/app/ml/evaluation_framework.py,19896,code,a743c8aac722896b333a562b1afe590649822783ccb7f6e1f6b9a22a0c0144fe,
repo_b,backend/app/ml/explanation_quality.py,9131,code,8d43623280728072ca25789eb8dd99fd754ab237c80da023e86f4d1d45b4cc9e,
repo_b,backend/app/ml/feature_contract.py,7295,code,c67190b9362fa49f3417ad49afeec4117a9b0ce6198d08cd992511c59be2506e,
repo_b,backend/app/ml/features.py,22223,code,fb55f07473ee0078e3b5a67e16daca44b0b2272af39e442e62515b8121fbd6fe,
repo_b,backend/app/ml/label_engine.py,15873,code,600b4b7c4c14b806c53ddcb38aa3d75684c36a37fb96075d93c217f0444d9db2,
repo_b,backend/app/ml/operational_burden.py,8247,code,adc9fbbf656dc4686814b4a41503df92e159255a463be3dce977b9a3673218be,
repo_b,backend/app/ml/regime_features.py,9326,code,2ac07a38d016ad68173b818e246fb6c2f86db19743a43091e4a6e3d0b9ec48e6,
repo_b,backend/app/ml/spatial_labels.py,10659,code,3c605a3f19d4b26d1c857a75ff5954fd7f198e8bbf826486ad8d646721430b05,
repo_b,backend/app/ml/spatial_metrics.py,10888,code,e51c97b1ac19891a36f78c1f69a07ab4e116af02c43696d4248c63e10e60929a,
repo_b,backend/app/ml/splitting.py,25240,code,36fc3b3fcb44d670c984356b53069c57c9853e586ec4c3ed50ccfb7e706ae8f6,
repo_b,backend/app/ml/stratified_eval.py,10778,code,f8cdcb83a9c996bb33cf01fe176ed2f7ed4ce2341f5630672922bf6009ad66d0,
repo_b,backend/app/runtimes/LICENSE.txt,1359,documentation,3b1e8d47d27ca358c75e08fab505c68a918d78c7ad353cc334688de54d641bb1,
repo_b,backend/app/runtimes/libgomp.so.1,265856,code,98b21ff32bb07b53f1fb266d887d2db0086ea66c8ad03696a1db53f65321cd94,
repo_b,backend/app/safety/__init__.py,219,code,cd42f25d4151c5c33fe1a09c17e481758cb6c5aecd67a626242f7f6b993dfa94,
repo_b,backend/app/safety/abstention.py,14248,code,28ae7844d3f68d864954a417c0a5795c27558f8986af8a01c1d255a2ccf23187,
repo_b,backend/app/safety/ood_detector.py,14276,code,e0c286d3e90d264d28c66936e07d8933928cf05538c1274ac5df347466c33844,
repo_b,backend/app/safety/ood_enforcement.py,7741,code,37fef5d1f995f3e5d3b509493792915985e5347366e9933e55260c500a39cd14,
repo_b,backend/app/safety/scope_enforcer.py,6398,code,2f0297299252b55d93ca06e42e00f3faa92e5292ae2e55110cd202ca871cb155,
repo_b,backend/app/schemas/__init__.py,3114,code,398102cd73786b4ae90cb28656eb64ca0d2b2941d71a1166930d06932340b705,
repo_b,backend/app/schemas/dashboard.py,14060,code,ae9259ece0be58b564b9f07e3440c0083e7c60d61217f774d78d34fab9afd6bb,
repo_b,backend/app/schemas/error_codes.py,3095,code,840426a90a0ab6e91fb7247b34d6d18d784f78751ca373e15ae08f15f394f8a7,
repo_b,backend/app/schemas/evaluation.py,9116,code,6df77fbb70613df93926e666907851c6ace1e70d23a8819c48ef90e318bcc49b,
repo_b,backend/app/schemas/evidence_provenance.py,3574,code,cc3b97af3e286d8d00be6cb7564c24fb57c1eeef4f73ddfd593a0d625ae8c52e,
repo_b,backend/app/schemas/explainability.py,4972,code,e8fe34640be4245ebef0c9a704705d3135d6a956a242437e3a4b366e487f49a0,
repo_b,backend/app/schemas/health.py,443,code,b2d5224a43bb76a679020e130a138c4884e0c72d005a740cb1776c80a3f4f05a,
repo_b,backend/app/schemas/historical.py,9004,code,59ddb2396a5253183f2f36cbc1e26edc9b8a62353b7179560ab43d90a489f019,
repo_b,backend/app/schemas/location.py,2296,code,cad82afb5b19668ae8190a280867051740f12565f1c36010eb7925342873b39c,
repo_b,backend/app/schemas/model_integration.py,5564,code,713e2f9ecf42150bc53a38fa26ae0a7d3772ea477ce248b59ab4724df3978622,
repo_b,backend/app/schemas/multi_location.py,9880,code,119440aeae6aa6377db42d14ff937af65f1cc8b55792072b5b97a0e28e6fcadb,
repo_b,backend/app/schemas/prediction.py,20479,code,5ce7524fcc69e1e6b1ba2cd0c5202af604a3795abb949f07d33c361bbe688e88,
repo_b,backend/app/schemas/prediction_envelope.py,5939,code,161f9a5a50e6f4453fc8cc3d40ec297698c89b22b719eb419f1746ebad1154f9,
repo_b,backend/app/schemas/reference.py,1844,code,282e18c4c6b5dab37631a3beeebf78ac642923bb36e2e7df5efc75b3f57fb6d9,
repo_b,backend/app/schemas/reliability_state.py,7608,code,3643663950dc8445243456b6066016e59a4556b7318e887f10311b503950333e,
repo_b,backend/app/schemas/risk_bands.py,4166,code,c39da498fa9a92ecddd244a4e30c18d88557f4a5ea0d7cde36c37eac43def774,
repo_b,backend/app/schemas/weather.py,3516,code,93d40723a451b01bac660f766971170ff799fe79a222d9772c2be63e5fba2628,
repo_b,backend/app/services/__init__.py,2428,code,2a2ee120a5ff426bd05e7f76a2d19348e2111c3a629e7205e8baba8bdf21ed0d,
repo_b,backend/app/services/analog_service.py,13989,code,e53e9b7ca2541da0a24feffda9a27a059e93fd09e59f43c62301eb7075e05554,
repo_b,backend/app/services/base.py,3563,code,97bedb9a83fe8b4477d6c3bd0a0cc71789a354930ccda1f1844cc4cd90c274aa,
repo_b,backend/app/services/dashboard_service.py,20100,code,32945527042a9e4bda3f3325bfcb1904e899adea3b3ed8a853730ba8b65ebff8,
repo_b,backend/app/services/drift_monitor.py,9885,code,9374d018f1bfdd321643c51a0023856409b035720dacecf46d49a6a96c40737d,
repo_b,backend/app/services/evaluation_service.py,21678,code,2512f76abd6eb2b16662b1fae79d0d052af7a2a56ca6f4895a4654f84ddf4150,
repo_b,backend/app/services/explainability_service.py,7208,code,aae8dc890f2cb20735b3ba605cafee552d994e96ff4d9b8fde7f60409ba0c067,
repo_b,backend/app/services/fallback_service.py,14126,code,a07ca33ecf75eb6c7f28cb77ea75a5109a9ed97782aa8fdc7aa5307e71752732,
repo_b,backend/app/services/feature_service.py,6761,code,384768107bff6385912ca5011716528a1a321523be81275e151fb0da31f616d5,
repo_b,backend/app/services/historical_service.py,14309,code,7e2aa0ce6593772f8575321c78adc6ccea7d22fcbae248fdd4214b77a78d2a61,
repo_b,backend/app/services/location_service.py,20280,code,257caf012dff7310a6c65bda8514478f57a9094245a6b50e4f48b499db158a34,
repo_b,backend/app/services/model_integration_service.py,18896,code,be8890c13391a3b0f5b3b89e3fb69c2a4dd5aa7bc1e09753f9beac64deb4f4d7,
repo_b,backend/app/services/model_registry.py,11952,code,0b7e3a9639bdaef50641ecb9399eabde690d9c6ba341ec55517017f249a07656,
repo_b,backend/app/services/model_service.py,7623,code,fbb74dc2994513eed1fd4e7d4a5be800e55ec3a98dec89b390ce636a36449a62,
repo_b,backend/app/services/multi_location_service.py,15946,code,01cc0bafc7b267db3cb28d7e8ad8a666902740ac2e207ce016d1634f690fb279,
repo_b,backend/app/services/openmeteo_service.py,22630,code,55b5b0c454625c54db85f3658dca96dc43d9a4cb32764bc8e9ff7d6f91ea442e,
repo_b,backend/app/services/reference_service.py,7205,code,1dd2ebc9f5da4fcd2bc2897a2e117fc3ef0825ea39644a70aa5dab9f616a8d5b,
repo_b,backend/app/services/region_service.py,10217,code,66d1b37e6d62738c69f28bd77bb9697bde0d644ec8dc613c7a21abb68dc19429,
repo_b,backend/app/services/shadow_scoring.py,6429,code,d06c7ae161a4741b75931457bb7c006111a7da77e3e3247a961f99b382362008,
repo_b,backend/app/services/spatial_service.py,6328,code,d9da407b1d21d65a6b63b4e1a8bbaa236f24483c050586f3202d389f6009008a,
repo_b,backend/app/services/weather_service.py,1305,code,78ca165168f1d359810f836c4129413f403d45e49f9b9c27d07a7dbef689b8ab,
repo_b,backend/tests/__init__.py,49,test,e2fb67507f0eccf6602bcfe3ea6e0af317674648b97918e6ae9144458162a976,
repo_b,backend/tests/conftest.py,5108,test,a28f3a09d5c5455d1deaf8488582ecfc0df0c3b944a4c7fb8f959e05d27d73d4,
repo_b,backend/tests/test_agent.py,13189,test,7ea375f96f614d5a2036d6facd8bceaf3ecfb392cb6b450cc26a84473a795d3a,
repo_b,backend/tests/test_api_contract.py,2540,test,8035607a0338401508a92dc27dfde48535e2c872bbecce0446ad7827d1434a69,
repo_b,backend/tests/test_builder2_integration.py,17998,test,70337231ebd2935231abbde9e1f4aa9e156697bdf127eaef098bb86ad8a668cd,
repo_b,backend/tests/test_builder_parity.py,3805,test,417c0c3aa593b5fa618f6ac02ae0aa5cab9ddf298ac0caf06324a58b3d84e9d6,
repo_b,backend/tests/test_bust_labeling.py,3149,test,35b4fff60ccf33b53dae46feb9b61196d36a1ecf88a4cad19b7fabfef79af7f2,
repo_b,backend/tests/test_common_mode_failure.py,2996,test,4d1018e648558da2fbbe8df0b94c0dad48c3a3eb5e39f3ceb1e74c98b03b9e84,
repo_b,backend/tests/test_compound_hazards.py,3421,test,3db89acecbd2c4fa27dc8d5a4077565255819a6b9bfbf87675aeeb4b9d313cb2,
repo_b,backend/tests/test_conditional_calibration.py,4671,test,b8e1418e08cfff4dc6071d765fcb519217faa51d7048bffc3334962de5aa913f,
repo_b,backend/tests/test_counterfactual_reliability.py,3905,test,9b03eb25060286d1361694f1154caf7874979d4615344aa98c540e975ebe6f18,
repo_b,backend/tests/test_cyclone_contract.py,4413,test,041b85aa5c5fa4a6b5d8eeda49bf6484cb136509e8efe67ae0245960c0cdb42c,
repo_b,backend/tests/test_cyclone_targets.py,3740,test,7224e8ab0f8979bcc4a5e8b403ab497a538490d1250d1fc52e273a13134eafb1,
repo_b,backend/tests/test_day21_post_merge_repairs.py,9538,test,dbe23592b6f620b088cb0b779143a4b2ea1662cbb2e9c96607b10f3802787a93,
repo_b,backend/tests/test_day21_repairs.py,13886,test,eaa1eb8a07c0f717e8f9ab067af1b4fa3f274ed5cf877fe31146f425991d76ca,
repo_b,backend/tests/test_day24_probabilistic_intelligence.py,17972,test,c4cca4c9f7374406564e480116d4b3ed85966d25da3316b12df08355a56c1562,
repo_b,backend/tests/test_day25_dashboard_intelligence.py,35266,test,a46f40a470f20acd3ffb3931c7682ad408ec52867a76c043d554a912e23874e6,
repo_b,backend/tests/test_deployment_readiness.py,11589,test,e8dd833dab4344a51e9bac77bd902c419109a837678c29ae157339cac633b4a3,
repo_b,backend/tests/test_dynamic_location.py,12725,test,a078e9884814a3fcbfc5983cfbe438b82718a905ac06e92a85924fed5c75c867,
repo_b,backend/tests/test_evaluation_integration.py,13994,test,f7d3168d5713f39e8e7aa5faefbfd34f6db3162035ade9d2c3c3b2d8aeb9d473,
repo_b,backend/tests/test_evidence_graph.py,3413,test,02fcf5facd71f3448bdc2e33ba9f602d0002f850bdfdafc1a64a047407be41d0,
repo_b,backend/tests/test_evidence_provenance.py,5292,test,ac71fc2d37d781afc1d97dc099e73e987a68fb24b1efd7bb84b4fb9008772882,
repo_b,backend/tests/test_explainability_integration.py,18042,test,aaeb82c0e6ce9d49b323cff0b1dd08275c3e23f9c5f0f038425994072651a516,
repo_b,backend/tests/test_failure_episodes.py,3057,test,4e155000b1c256141098e85a436268e9064a28db81918acf097afe7b5556107e,
repo_b,backend/tests/test_failure_motifs.py,2661,test,d25537c70f596ddbe1c033287cca605e22507a6ba51ac64b76bfeab74ecdbf77,
repo_b,backend/tests/test_final_cross_phase_integration.py,10482,test,b02773b178ef88d5a78168cd579d60b2a0566bc34f61ed6fb9a3416bbfd16ed5,
repo_b,backend/tests/test_final_readiness.py,5287,test,98674ee57b6e508988034d46ded1cee6b63f5e60c010f3c16fc24450ef7a27b2,
repo_b,backend/tests/test_forecast_cache_and_dedup.py,25198,test,08fa0317107d51e0e453c3dc07631c0f271c1075178e616078ea6bc8b12d285f,
repo_b,backend/tests/test_frontier_challengers.py,3268,test,7af4aa87c8501a7ac11d7e2d174261209a2cf8571b88ea70130cacc493719d02,
repo_b,backend/tests/test_hazard_calibration_ood.py,6050,test,8cd6dc26d85f8b925bb5118495950847e74fd5b98ea166d9fa1fcb3be6ada43c,
repo_b,backend/tests/test_hazard_contracts.py,5120,test,04b947c32fbcfe8c6f800ba56cfb905c059b34dfd7dee5ca518642c0ae50fb0b,
repo_b,backend/tests/test_hazard_engine.py,2643,test,f0ea3f141b1766e6de67d61452eec4f815badc858fe7631b4a7c42276b2cbb4a,
repo_b,backend/tests/test_hazard_specific_engines.py,27968,test,f145f61126d564b0b923644d88bbfbbef6edea08efee3ddd878fbfaf8cf8c6be,
repo_b,backend/tests/test_health.py,669,test,d15bb22d60e14b42e8687f235ff2bbd940aac84acf723104ed86b81a6902bba3,
repo_b,backend/tests/test_heatwave_contract.py,4906,test,20ebc32b87ba71365a2e088fb7c32392383c05d848399e584fd191113ed16bae,
repo_b,backend/tests/test_heatwave_targets.py,4734,test,fabc4e1c1e3f47276612bdeae7e0a7056f533778cc46a1eba0e71126a559b3e8,
repo_b,backend/tests/test_historical_alignment.py,5288,test,6b72ae4c40d155f45298d8b4556207447ccc0bde93541c725d29c9ed23677ffc,
repo_b,backend/tests/test_historical_dataset.py,4309,test,615858a81e98857109673a668c3db76b1da1a9beb608865ea10df32001a9acdb,
repo_b,backend/tests/test_historical_infrastructure.py,18277,test,ed8c68968fff54534742fb7d2fc06914e41f7e787947287cb7df9e26be8575a4,
repo_b,backend/tests/test_horizon_contract.py,12293,test,8198cb169c2adc86a7697df51dbf3b6ab0aab56cf75bbdef5024376c4ac25f4c,
repo_b,backend/tests/test_independent_truth.py,4196,test,a6c18010808a65b57f2a813b98bbc17d9f46222652cb67078c0baa3aad238919,
repo_b,backend/tests/test_leakage_integration.py,12825,test,673ab211e9855d72740bdfbffd6bbd287cc15e41c1d9fdf7a1fe7a2cb025bf8f,
repo_b,backend/tests/test_live_serving.py,8425,test,836f259d03c5db778f3002d18f50a748c847bec64dbb259a50b1ec6c89a96602,
repo_b,backend/tests/test_ml_features.py,4069,test,add340ddbf8b976b22acd357a3cc50bde7d1cd3a4681be669f6a9daa6d90e2ff,
repo_b,backend/tests/test_ml_model_and_eval.py,5709,test,28a5827c3d02b23a50f837e1fb5f387a3c2cd61d468b57582d37246c7f5a0820,
repo_b,backend/tests/test_ml_splitting.py,2364,test,b0f5813ce07b711904c57414b7bd4bc7cf119082841451a395eac6ec479a07b1,
repo_b,backend/tests/test_model_integration.py,18007,test,67e4aa1089b762d4ddb614016ed665b46105e52e53ae064b45ee480ae665494c,
repo_b,backend/tests/test_model_version_shift.py,2040,test,076542da788178f4efca30093346d40008128cc6aaced779c39961ac40dd1117,
repo_b,backend/tests/test_monsoon_contract.py,4715,test,1dac133570400bb7469955d23b70cec8e9ddf82e746575f6f5e8fdda708e967b,
repo_b,backend/tests/test_monsoon_targets.py,4096,test,63d6059dabc0d0a4f513d3403feb25f5a3385d29a9a4af62856143529aed887b,
repo_b,backend/tests/test_multi_location.py,19551,test,7a10b9e516b2b7d11aaed17d0782c21483b1efe1000df1dfc5b888c9141acc08,
repo_b,backend/tests/test_multi_system.py,3458,test,631f342c60dfb1bf75f085d9e368351791e21fbcef0733a824b63c7780913c08,
repo_b,backend/tests/test_observability.py,15238,test,2215cefc69f55b4b975a013b2ea32d0423ba13f31802f032b8b1874a8b3fcce6,
repo_b,backend/tests/test_phase1_bust_labeling.py,15093,test,60cc00e56809cba279b393199229c58a6cb58cfd4225741a6aa1bf99d2cd8e24,
repo_b,backend/tests/test_phase2_feature_engineering.py,19166,test,e7d6d9d8d05e027c234bf85ff917115fc9bd1df805c7b9105ede1da7fcd66388,
repo_b,backend/tests/test_phase3_ood_calibration.py,17467,test,b90b763a4019b508f94dad4a8ea42ad18fece1a64ad06270332ad6d24c4c5db7,
repo_b,backend/tests/test_phase4_prediction_schema.py,12323,test,d9c6b4e2f7186d6dd8d25390b086694ac6413168de7bbd7263b182919fe2fd3c,
repo_b,backend/tests/test_phase5_api_contract.py,11135,test,e272b54d735c277e8e001f255fa27bc792a1f588dc32c809cefcf71410f70261,
repo_b,backend/tests/test_phase6_data_pipeline.py,9125,test,c11a7bdb048f10e701153fff5cf293bd3a1f2b4c28c49b0e3e647a997c35577c,
repo_b,backend/tests/test_phase7_evaluation_framework.py,17026,test,ab0bf9e086d563ea84f5f687976f7b9dada40985996eb9588d7e568f2f3f5e22,
repo_b,backend/tests/test_phase9_security_hardening.py,17535,test,f3748c8b2fc07b4a817fc52056c3d8c16c051b6e6299e0eb156f3b0ff1871609,
repo_b,backend/tests/test_precipitation_contract.py,5489,test,dd1558163787dbd4a3b4fd0b458d90bb42d4729992d40d73e54ad6484b5604cf,
repo_b,backend/tests/test_precipitation_targets.py,3880,test,9f97c61d2af6c866da0cd4ade8c170e7f1c1fe4fda102efdb58a6fea47bb209f,
